Regulator	Target	Weight	stroke
Etv6	Fam117a	-1.278	rgb(148,175,229)
Hif1a	Fam117b	1.6428	rgb(222,138,139)
Batf	Fam124b	1.0819	rgb(220,165,166)
Rorc	Fam124b	1.6628	rgb(222,138,138)
Fosl2	Fam124b	-1.0497	rgb(160,182,227)
Batf	Fam126a	-1.3481	rgb(144,172,230)
Batf	Fam129a	1.9732	rgb(222,123,124)
Irf4	Fam129a	1.8988	rgb(222,126,127)
Maf	Fam129a	-1.8145	rgb(118,157,234)
Hif1a	Fam129a	-1.0703	rgb(159,182,227)
Batf	Fam129b	-1.8366	rgb(117,156,234)
Irf4	Fam129b	1.8582	rgb(222,128,129)
Stat3	Fam129b	1.9067	rgb(222,126,127)
Hif1a	Fam129b	1.6094	rgb(221,140,141)
Etv6	Fam134a	-1.4978	rgb(136,168,231)
Maf	Fam162a	-1.7285	rgb(123,160,233)
Rorc	Fam162a	-1.7814	rgb(120,158,234)
Fosl2	Fam162a	1.6939	rgb(222,136,137)
Hif1a	Fam162a	1.9757	rgb(222,123,124)
Hif1a	Fam168a	1.4639	rgb(221,147,148)
Batf	Fam168b	-1.8542	rgb(116,156,235)
Rorc	Fam169b	-1.8145	rgb(118,157,234)
Fosl2	Fam169b	1.944	rgb(222,124,125)
Etv6	Fam169b	-1.0732	rgb(159,182,227)
Maf	Fam179b	-1.1928	rgb(152,178,228)
Fosl2	Fam183b	1.5453	rgb(221,143,144)
Hif1a	Fam189b	1.5917	rgb(221,141,142)
Batf	Fam20a	1.8447	rgb(222,129,130)
Maf	Fam20a	1.8722	rgb(222,128,128)
Stat3	Fam20a	1.2649	rgb(220,157,157)
Rorc	Fam20a	-1.6148	rgb(129,164,232)
Fosl2	Fam20a	1.8698	rgb(222,128,129)
Nfe2l2	Fam35a	1.4421	rgb(221,148,149)
Hif1a	Fam3a	1.3641	rgb(221,152,152)
Rorc	Fam3c	-1.7253	rgb(123,160,233)
Batf	Fam46a	1.0952	rgb(220,165,165)
Irf4	Fam46a	1.4086	rgb(221,150,150)
Hif1a	Fam46a	1.6599	rgb(222,138,138)
Irf4	Fam46c	1.8875	rgb(222,127,128)
Rorc	Fam46c	-1.8484	rgb(117,156,235)
Rorc	Fam49b	-1.7063	rgb(124,161,233)
Irf4	Fam53b	-1.926	rgb(112,153,235)
Irf4	Fam57a	1.4674	rgb(221,147,148)
Hif1a	Fam57a	1.7956	rgb(222,131,132)
Hif1a	Fam63b	1.6005	rgb(221,140,141)
Batf	Fam65b	-1.6931	rgb(125,161,233)
Stat3	Fam65b	1.0746	rgb(220,166,166)
Fosl2	Fam65b	1.4846	rgb(221,146,147)
Irf4	Fam69b	1.5719	rgb(221,142,143)
Batf	Fam71b	-1.7275	rgb(123,160,233)
Irf4	Fam71b	-1.8211	rgb(118,157,234)
Maf	Fam71b	-1.7319	rgb(123,160,233)
Rorc	Fam71b	-1.4225	rgb(140,170,231)
Batf	Fam71f2	1.5139	rgb(221,145,145)
Irf4	Fam71f2	1.5362	rgb(221,144,144)
Fosl2	Fam71f2	1.7816	rgb(222,132,133)
Hif1a	Fam78a	1.7726	rgb(222,132,133)
Irf4	Fam81a	-1.6953	rgb(125,161,233)
Rorc	Fam81a	-1.0679	rgb(159,182,227)
Fosl2	Fam81a	-1.7412	rgb(122,159,234)
Hif1a	Fam81a	1.2064	rgb(220,159,160)
Maf	Fanca	1.0172	rgb(220,168,169)
Hif1a	Fance	1.8266	rgb(222,130,131)
Maf	Fancf	-1.4066	rgb(141,171,230)
Fosl2	Fancf	-1.5201	rgb(134,167,231)
Maf	Far1	-1.5695	rgb(132,165,232)
Fosl2	Far1	-1.0676	rgb(159,182,227)
Batf	Farp1	-1.7611	rgb(121,159,234)
Maf	Farp1	-1.6051	rgb(130,164,232)
Stat3	Farp1	1.5203	rgb(221,144,145)
Fosl2	Farp1	-1.4974	rgb(136,168,231)
Irf4	Fas	-1.8	rgb(119,158,234)
Maf	Fas	-1.9385	rgb(112,153,235)
Stat3	Fas	-1.4514	rgb(138,169,231)
Rorc	Fas	-1.5176	rgb(135,167,231)
Batf	Fasl	-1.3811	rgb(142,171,230)
Irf4	Fasl	-1.5324	rgb(134,166,232)
Maf	Fasl	-1.3006	rgb(146,174,229)
Batf	Fasn	-1.4359	rgb(139,170,231)
Irf4	Fasn	-1.5971	rgb(130,164,232)
Fosl2	Fasn	-1.232	rgb(150,176,229)
Hif1a	Fastk	1.6591	rgb(222,138,139)
Maf	Fastkd1	-1.0149	rgb(162,183,227)
Fosl2	Fastkd1	-1.724	rgb(123,160,233)
Hif1a	Fau	1.7867	rgb(222,132,132)
Hif1a	Fbxl14	1.7573	rgb(222,133,134)
Etv6	Fbxl18	-1.4882	rgb(136,168,231)
Fosl2	Fbxl20	1.0444	rgb(220,167,168)
Hif1a	Fbxl20	1.1342	rgb(220,163,163)
Batf	Fbxo11	-1.4718	rgb(137,168,231)
Fosl2	Fbxo11	-1.7321	rgb(123,160,233)
Fosl2	Fbxo17	-1.7069	rgb(124,161,233)
Hif1a	Fbxo21	1.4112	rgb(221,150,150)
Etv6	Fbxo31	-1.7876	rgb(120,158,234)
Batf	Fbxo4	-1.5608	rgb(132,165,232)
Batf	Fbxo5	-1.2672	rgb(148,175,229)
Maf	Fbxw9	-1.1349	rgb(155,180,228)
Hif1a	Fbxw9	1.4209	rgb(221,149,150)
Batf	Fcrl1	-1.9596	rgb(111,152,236)
Irf4	Fcrl1	1.8187	rgb(222,130,131)
Maf	Fcrl1	-1.6979	rgb(125,161,233)
Stat3	Fcrl1	-1.7474	rgb(122,159,234)
Rorc	Fcrl1	-1.2587	rgb(149,175,229)
Fosl2	Fcrl1	-1.8691	rgb(116,155,235)
Batf	Fdft1	-1.1676	rgb(154,178,228)
Stat3	Fdft1	1.0697	rgb(220,166,166)
Maf	Fdx1	-1.1246	rgb(156,180,228)
Hif1a	Fdx1	1.4467	rgb(221,148,149)
Fosl2	Fermt3	1.3508	rgb(221,152,153)
Hif1a	Fermt3	1.2902	rgb(221,155,156)
Batf	Fes	1.6358	rgb(222,139,140)
Irf4	Fes	1.7773	rgb(222,132,133)
Stat3	Fes	1.6222	rgb(221,139,140)
Rorc	Fes	1.4957	rgb(221,146,146)
Maf	Fez2	1.7628	rgb(222,133,134)
Hif1a	Fez2	1.3371	rgb(221,153,154)
Maf	Fgd3	-1.8372	rgb(117,156,234)
Stat3	Fgd3	1.7851	rgb(222,132,133)
Batf	Fgf2	-1.8439	rgb(117,156,235)
Irf4	Fgf2	-1.8758	rgb(115,155,235)
Fosl2	Fgf2	-1.8215	rgb(118,157,234)
Batf	Fggy	1.8676	rgb(222,128,129)
Rorc	Fggy	-1.2996	rgb(146,174,229)
Batf	Fhl2	1.6168	rgb(221,140,141)
Irf4	Fhl2	-1.5727	rgb(132,165,232)
Maf	Fhl2	-1.7819	rgb(120,158,234)
Stat3	Fhl2	1.1226	rgb(220,163,164)
Fosl2	Fhl2	-1.8548	rgb(116,156,235)
Batf	Fhl3	-1.7173	rgb(124,160,233)
Stat3	Fhl3	1.9092	rgb(222,126,127)
Irf4	Filip1l	-1.8599	rgb(116,156,235)
Maf	Filip1l	-1.9549	rgb(111,152,236)
Rorc	Filip1l	-1.7345	rgb(123,160,233)
Fosl2	Fkbp1a	1.9227	rgb(222,125,126)
Hif1a	Fkbp1a	1.5166	rgb(221,145,145)
Rorc	Fkbp3	-1.1819	rgb(153,178,228)
Fosl2	Fkbp5	-1.8625	rgb(116,155,235)
Batf	Flna	1.8465	rgb(222,129,130)
Fosl2	Flna	-1.0421	rgb(160,183,227)
Batf	Flnb	1.8499	rgb(222,129,130)
Irf4	Flnb	1.9104	rgb(222,126,127)
Maf	Flnb	-1.8824	rgb(115,155,235)
Stat3	Flnb	1.0401	rgb(220,167,168)
Rorc	Flnb	1.8337	rgb(222,129,130)
Fosl2	Flnb	-1.9618	rgb(110,152,236)
Batf	Flot1	1.948	rgb(222,124,125)
Irf4	Flot1	1.9573	rgb(222,123,124)
Stat3	Flot1	1.9563	rgb(222,123,124)
Rorc	Flot1	-1.9202	rgb(113,154,235)
Fosl2	Flot1	1.9508	rgb(222,124,125)
Hif1a	Flot1	1.8783	rgb(222,127,128)
Batf	Flot2	1.7791	rgb(222,132,133)
Irf4	Flot2	1.8485	rgb(222,129,130)
Stat3	Flot2	1.6193	rgb(221,140,140)
Rorc	Flot2	-1.2365	rgb(150,176,229)
Fosl2	Flt3l	1.6335	rgb(221,139,140)
Hif1a	Flt3l	1.8024	rgb(222,131,132)
Etv6	Flt3l	-1.9235	rgb(113,153,235)
Rorc	Flywch1	-1.2644	rgb(148,175,229)
Hif1a	Flywch1	1.9072	rgb(222,126,127)
Stat3	Fmnl1	1.841	rgb(222,129,130)
Fosl2	Fmnl1	1.7934	rgb(222,131,132)
Maf	Fnbp1	-1.9413	rgb(112,153,235)
Irf4	Fndc3a	1.2285	rgb(220,158,159)
Rorc	Fnip1	-1.6153	rgb(129,164,232)
Fosl2	Fnip1	1.9184	rgb(222,125,126)
Hif1a	Fnip1	1.697	rgb(222,136,137)
Irf4	Fos	1.5111	rgb(221,145,146)
Hif1a	Fos	-1.4569	rgb(138,169,231)
Stat3	Fosl2	1.9801	rgb(222,122,123)
Hif1a	Fosl2	1.8558	rgb(222,128,129)
Etv6	Fosl2	-1.7852	rgb(120,158,234)
Etv6	Foxj2	-1.6663	rgb(127,162,233)
Batf	Foxn2	-1.3469	rgb(144,173,230)
Batf	Foxo1	1.9743	rgb(222,123,124)
Irf4	Foxo1	1.924	rgb(222,125,126)
Stat3	Foxo1	1.7592	rgb(222,133,134)
Rorc	Foxo1	-1.7517	rgb(122,159,234)
Fosl2	Foxo1	1.8909	rgb(222,127,128)
Hif1a	Foxo1	1.5179	rgb(221,144,145)
Hif1a	Foxo3	1.8494	rgb(222,129,130)
Fosl2	Foxo4	1.0668	rgb(220,166,167)
Etv6	Foxo4	-1.4201	rgb(140,170,231)
Irf4	Foxp1	-1.9816	rgb(109,152,236)
Irf4	Foxp3	-1.1527	rgb(154,179,228)
Maf	Foxp4	-1.5043	rgb(135,167,231)
Hif1a	Foxred2	1.4481	rgb(221,148,149)
Etv6	Frg1	-1.4616	rgb(138,169,231)
Batf	Frmd4b	1.9817	rgb(222,122,123)
Irf4	Frmd4b	1.9847	rgb(222,122,123)
Maf	Frmd4b	-1.9039	rgb(114,154,235)
Stat3	Frmd4b	1.9057	rgb(222,126,127)
Rorc	Frmd4b	1.886	rgb(222,127,128)
Hif1a	Frmd4b	1.255	rgb(220,157,158)
Stat3	Frmd6	1.7904	rgb(222,131,132)
Rorc	Frmd6	-1.7508	rgb(122,159,234)
Batf	Fth1	1.7783	rgb(222,132,133)
Stat3	Fth1	1.7663	rgb(222,133,133)
Fosl2	Fth1	1.6083	rgb(221,140,141)
Hif1a	Fth1	1.4614	rgb(221,147,148)
Irf4	Ftl1	1.6576	rgb(222,138,139)
Fosl2	Ftl1	1.2974	rgb(221,155,156)
Rorc	Ftsj2	1.6409	rgb(222,139,139)
Etv6	Ftsj2	-1.7673	rgb(121,159,234)
Batf	Ftsj3	-1.6112	rgb(130,164,232)
Fosl2	Ftsj3	-1.2753	rgb(148,175,229)
Maf	Fuca1	-1.2665	rgb(148,175,229)
Stat3	Fuca2	1.2373	rgb(220,158,158)
Batf	Fundc2	-1.4239	rgb(140,170,231)
Batf	Furin	1.9403	rgb(222,124,125)
Irf4	Furin	1.9603	rgb(222,123,124)
Stat3	Furin	1.932	rgb(222,125,126)
Rorc	Furin	1.9194	rgb(222,125,126)
Hif1a	Furin	1.7935	rgb(222,131,132)
Rorc	Fut4	-1.8206	rgb(118,157,234)
Maf	Fut7	1.8516	rgb(222,128,129)
Rorc	Fut7	1.858	rgb(222,128,129)
Rorc	Fut8	1.2138	rgb(220,159,160)
Batf	Fxyd5	1.3731	rgb(221,151,152)
Stat3	Fxyd5	1.412	rgb(221,150,150)
Fosl2	Fxyd5	1.6627	rgb(222,138,138)
Hif1a	Fxyd5	1.4711	rgb(221,147,147)
Batf	Fyb	1.9791	rgb(222,122,123)
Rorc	Fyb	-1.0393	rgb(161,183,227)
Fosl2	Fyb	1.8774	rgb(222,127,128)
Stat3	Fyco1	1.7157	rgb(222,135,136)
Fosl2	Fyco1	1.931	rgb(222,125,126)
Batf	Fyn	-1.9855	rgb(109,151,236)
Irf4	Fyn	-1.9178	rgb(113,154,235)
Maf	Fyn	-1.9126	rgb(113,154,235)
Hif1a	Fyttd1	1.8041	rgb(222,131,132)
Batf	Fzd7	1.3804	rgb(221,151,152)
Irf4	Fzd7	1.4162	rgb(221,149,150)
Maf	Fzd7	-1.125	rgb(156,180,228)
Stat3	Fzd7	1.5385	rgb(221,143,144)
Nfe2l2	Fzd7	-1.4306	rgb(139,170,231)
Hif1a	Fzd7	1.8359	rgb(222,129,130)
Hif1a	G2e3	1.8313	rgb(222,129,130)
Hif1a	G3bp2	1.6261	rgb(221,139,140)
Hif1a	G6pc3	1.7281	rgb(222,134,135)
Maf	Gabarap	-1.5281	rgb(134,167,232)
Stat3	Gabarap	1.8232	rgb(222,130,131)
Fosl2	Gabbr1	1.4155	rgb(221,149,150)
Rorc	Gadd45a	-1.3453	rgb(144,173,230)
Fosl2	Gadd45a	1.7003	rgb(222,136,137)
Hif1a	Gadd45a	-1.5291	rgb(134,166,232)
Batf	Gadd45b	1.9144	rgb(222,125,126)
Irf4	Gadd45b	1.8587	rgb(222,128,129)
Rorc	Gadd45b	1.9248	rgb(222,125,126)
Fosl2	Gadd45b	-1.9203	rgb(113,154,235)
Hif1a	Gadd45b	-1.8058	rgb(119,157,234)
Batf	Gadd45g	-1.7617	rgb(121,159,234)
Maf	Gadd45g	-1.8751	rgb(115,155,235)
Hif1a	Gadd45g	1.8275	rgb(222,130,131)
Maf	Gadd45gip1	1.7236	rgb(222,135,135)
Hif1a	Gadd45gip1	1.748	rgb(222,133,134)
Batf	Galc	1.9583	rgb(222,123,124)
Irf4	Galc	1.9308	rgb(222,125,126)
Stat3	Galc	1.4963	rgb(221,145,146)
Rorc	Galc	-1.7853	rgb(120,158,234)
Fosl2	Galc	1.911	rgb(222,126,127)
Hif1a	Galc	1.4018	rgb(221,150,151)
Irf4	Gale	1.5471	rgb(221,143,144)
Hif1a	Galk1	1.8477	rgb(222,129,130)
Maf	Galk2	-1.4755	rgb(137,168,231)
Maf	Galm	-1.9174	rgb(113,154,235)
Fosl2	Galns	1.08	rgb(220,165,166)
Irf4	Galnt12	1.3487	rgb(221,153,153)
Maf	Galnt12	1.5073	rgb(221,145,146)
Stat3	Galnt12	1.2533	rgb(220,157,158)
Rorc	Galnt12	1.845	rgb(222,129,130)
Hif1a	Galnt12	1.5853	rgb(221,141,142)
Batf	Galnt3	1.9064	rgb(222,126,127)
Irf4	Galnt3	1.774	rgb(222,132,133)
Maf	Galnt3	-1.6555	rgb(127,162,233)
Stat3	Galnt3	1.1902	rgb(220,160,161)
Rorc	Galnt3	1.1176	rgb(220,164,164)
Fosl2	Galnt3	1.5925	rgb(221,141,142)
Hif1a	Galnt6	1.9136	rgb(222,126,126)
Fosl2	Galnt9	1.3473	rgb(221,153,153)
Batf	Gap43	-1.6834	rgb(126,161,233)
Stat3	Gap43	1.2011	rgb(220,160,160)
Rorc	Gap43	1.4837	rgb(221,146,147)
Fosl2	Gap43	1.6398	rgb(222,139,139)
Irf4	Gapdh	1.7721	rgb(222,132,133)
Hif1a	Gapdh	1.8905	rgb(222,127,128)
Fosl2	Gar1	-1.4853	rgb(136,168,231)
Batf	Gart	-1.8821	rgb(115,155,235)
Fosl2	Gart	-1.0491	rgb(160,182,227)
Rorc	Gas2	-1.3831	rgb(142,171,230)
Fosl2	Gas2	-1.7306	rgb(123,160,233)
Irf4	Gas2l1	1.1954	rgb(220,160,160)
Stat3	Gas2l1	1.3744	rgb(221,151,152)
Fosl2	Gas2l1	-1.6403	rgb(128,163,233)
Hif1a	Gas2l1	1.4371	rgb(221,148,149)
Hif1a	Gas2l3	1.2667	rgb(220,156,157)
Irf4	Gata3	-1.9218	rgb(113,154,235)
Maf	Gata3	-1.5799	rgb(131,165,232)
Batf	Gatm	1.4785	rgb(221,146,147)
Irf4	Gatm	1.6496	rgb(222,138,139)
Maf	Gatm	-1.0983	rgb(157,181,227)
Stat3	Gatm	1.3211	rgb(221,154,155)
Hif1a	Gatm	1.7601	rgb(222,133,134)
Batf	Gatsl2	-1.5344	rgb(134,166,232)
Stat3	Gatsl2	1.6806	rgb(222,137,138)
Fosl2	Gatsl2	1.554	rgb(221,143,143)
Maf	Gbas	-1.0858	rgb(158,181,227)
Fosl2	Gbe1	1.0644	rgb(220,166,167)
Hif1a	Gbe1	1.7337	rgb(222,134,135)
Stat3	Gbp10	-1.5287	rgb(134,167,232)
Batf	Gbp2	-1.4269	rgb(140,170,231)
Maf	Gbp2	1.5467	rgb(221,143,144)
Stat3	Gbp2	-1.7443	rgb(122,159,234)
Fosl2	Gbp2	1.8636	rgb(222,128,129)
Batf	Gbp3	-1.8859	rgb(115,155,235)
Irf4	Gbp3	-1.9255	rgb(112,153,235)
Maf	Gbp3	1.7854	rgb(222,132,133)
Stat3	Gbp3	-1.4742	rgb(137,168,231)
Rorc	Gbp3	-1.364	rgb(143,172,230)
Fosl2	Gbp3	1.7453	rgb(222,134,134)
Batf	Gbp4	-1.944	rgb(111,153,235)
Irf4	Gbp4	-1.9521	rgb(111,153,236)
Maf	Gbp4	-1.9381	rgb(112,153,235)
Stat3	Gbp4	-1.9106	rgb(113,154,235)
Rorc	Gbp4	-1.7084	rgb(124,161,233)
Fosl2	Gbp4	1.9554	rgb(222,124,125)
Nfe2l2	Gbp4	1.5516	rgb(221,143,144)
Batf	Gbp5	-1.9201	rgb(113,154,235)
Irf4	Gbp5	1.9493	rgb(222,124,125)
Maf	Gbp5	1.9263	rgb(222,125,126)
Stat3	Gbp5	-1.8428	rgb(117,156,235)
Rorc	Gbp5	-1.7909	rgb(120,158,234)
Fosl2	Gbp5	1.9082	rgb(222,126,127)
Hif1a	Gbp5	1.8485	rgb(222,129,130)
Batf	Gbp6	-1.8198	rgb(118,157,234)
Maf	Gbp6	-1.641	rgb(128,163,233)
Stat3	Gbp6	-1.8353	rgb(117,156,234)
Nfe2l2	Gbp6	-1.2426	rgb(150,176,229)
Batf	Gbp8	-1.9379	rgb(112,153,235)
Irf4	Gbp8	-1.8639	rgb(116,155,235)
Maf	Gbp8	-1.9382	rgb(112,153,235)
Stat3	Gbp8	-1.9488	rgb(111,153,236)
Rorc	Gbp8	-1.8715	rgb(115,155,235)
Fosl2	Gbp8	1.8795	rgb(222,127,128)
Batf	Gbp9	-1.2824	rgb(147,175,229)
Irf4	Gbp9	-1.4997	rgb(136,167,231)
Maf	Gbp9	-1.0468	rgb(160,182,227)
Stat3	Gbp9	-1.1603	rgb(154,179,228)
Fosl2	Gbp9	1.2831	rgb(221,156,156)
Rorc	Gch1	1.1794	rgb(220,161,161)
Batf	Gcnt1	1.8957	rgb(222,126,127)
Stat3	Gcnt1	1.8711	rgb(222,128,129)
Rorc	Gcnt1	-1.8281	rgb(118,157,234)
Fosl2	Gcnt1	-1.9255	rgb(112,153,235)
Hif1a	Gcnt1	-1.2322	rgb(150,176,229)
Batf	Gcsh	-1.145	rgb(155,179,228)
Fosl2	Gcsh	-1.4452	rgb(139,169,231)
Hif1a	Gde1	1.7149	rgb(222,135,136)
Batf	Gdpd3	-1.7112	rgb(124,160,233)
Irf4	Gdpd5	-1.9299	rgb(112,153,235)
Maf	Gdpd5	-1.5768	rgb(131,165,232)
Batf	Gem	1.5566	rgb(221,143,143)
Irf4	Gem	1.0682	rgb(220,166,166)
Maf	Gem	-1.6875	rgb(125,161,233)
Stat3	Gem	1.7184	rgb(222,135,136)
Rorc	Gem	-1.5455	rgb(133,166,232)
Fosl2	Gem	1.3417	rgb(221,153,154)
Fosl2	Gemin4	-1.0455	rgb(160,182,227)
Fosl2	Gemin5	-1.0546	rgb(160,182,227)
Batf	Gemin6	-1.5306	rgb(134,166,232)
Fosl2	Gemin6	-1.3748	rgb(142,172,230)
Irf4	Gemin8	-1.7632	rgb(121,159,234)
Fosl2	Gemin8	1.7351	rgb(222,134,135)
Batf	Gen1	-1.5926	rgb(131,164,232)
Batf	Gfi1	1.8688	rgb(222,128,129)
Irf4	Gfi1	1.8967	rgb(222,126,127)
Batf	Gfod1	-1.9638	rgb(110,152,236)
Irf4	Gfod1	-1.9633	rgb(110,152,236)
Maf	Gfod1	-1.7109	rgb(124,160,233)
Fosl2	Gfod1	-1.9698	rgb(110,152,236)
Hif1a	Gga1	1.325	rgb(221,154,154)
Etv6	Gga2	-1.403	rgb(141,171,230)
Nfe2l2	Ggcx	1.9028	rgb(222,126,127)
Hif1a	Ggcx	1.4539	rgb(221,148,148)
Maf	Ggh	-1.2055	rgb(152,177,228)
Batf	Ggt7	1.2976	rgb(221,155,156)
Stat3	Ggt7	1.5484	rgb(221,143,144)
Hif1a	Ggt7	1.4674	rgb(221,147,148)
Batf	Ggta1	1.8104	rgb(222,130,131)
Maf	Ggta1	-1.3414	rgb(144,173,230)
Etv6	Ghdc	-1.7106	rgb(124,160,233)
Irf4	Ghitm	1.3582	rgb(221,152,153)
Fosl2	Gigyf1	1.2573	rgb(220,157,158)
Fosl2	Gimap1	1.8166	rgb(222,130,131)
Hif1a	Gimap1	1.8637	rgb(222,128,129)
Maf	Gimap3	-1.5562	rgb(132,166,232)
Rorc	Gimap3	-1.3017	rgb(146,174,229)
Fosl2	Gimap3	1.0508	rgb(220,167,167)
Hif1a	Gimap3	1.4743	rgb(221,147,147)
Rorc	Gimap4	-1.8524	rgb(116,156,235)
Hif1a	Gimap4	1.6196	rgb(221,140,140)
Maf	Gimap5	-1.9545	rgb(111,152,236)
Hif1a	Gimap5	1.7797	rgb(222,132,133)
Fosl2	Gimap6	1.0975	rgb(220,165,165)
Hif1a	Gimap6	1.5852	rgb(221,141,142)
Irf4	Gimap7	1.876	rgb(222,127,128)
Maf	Gimap7	-1.8599	rgb(116,156,235)
Rorc	Gimap7	-1.3011	rgb(146,174,229)
Fosl2	Gimap7	1.805	rgb(222,131,132)
Hif1a	Gimap7	1.6824	rgb(222,137,137)
Maf	Gimap8	-1.7612	rgb(121,159,234)
Rorc	Gimap8	-1.2633	rgb(148,175,229)
Rorc	Gimap9	-1.808	rgb(119,157,234)
Rorc	Gin1	-1.2202	rgb(151,177,229)
Batf	Gins1	-1.3437	rgb(144,173,230)
Batf	Gipr	1.2105	rgb(220,159,160)
Irf4	Gipr	1.548	rgb(221,143,144)
Maf	Gipr	1.3175	rgb(221,154,155)
Stat3	Gipr	1.6857	rgb(222,136,137)
Fosl2	Gipr	1.7511	rgb(222,133,134)
Hif1a	Gipr	1.4569	rgb(221,147,148)
Batf	Gja1	-1.3307	rgb(145,173,230)
Maf	Gja1	1.8671	rgb(222,128,129)
Fosl2	Gja1	1.3542	rgb(221,152,153)
Fosl2	Gkap1	1.1126	rgb(220,164,164)
Batf	Gla	-1.0435	rgb(160,183,227)
Irf4	Gla	1.2751	rgb(221,156,157)
Stat3	Gla	1.7184	rgb(222,135,136)
Rorc	Gla	-1.2744	rgb(148,175,229)
Fosl2	Gla	1.0944	rgb(220,165,165)
Hif1a	Gla	1.4805	rgb(221,146,147)
Irf4	Glce	1.7188	rgb(222,135,136)
Stat3	Glce	1.3412	rgb(221,153,154)
Stat3	Glg1	1.1626	rgb(220,161,162)
Hif1a	Glg1	1.5542	rgb(221,143,143)
Batf	Glipr1	-1.835	rgb(117,156,234)
Irf4	Glipr1	-1.9318	rgb(112,153,235)
Maf	Glipr1	-1.8512	rgb(116,156,235)
Stat3	Glipr1	-1.4721	rgb(137,168,231)
Fosl2	Glipr1	-1.6629	rgb(127,162,233)
Batf	Glipr2	1.8551	rgb(222,128,129)
Stat3	Glipr2	1.9051	rgb(222,126,127)
Etv6	Glipr2	-1.709	rgb(124,161,233)
Maf	Glod4	-1.8955	rgb(114,154,235)
Rorc	Glod4	-1.1142	rgb(156,180,228)
Batf	Glrx	-1.8633	rgb(116,155,235)
Rorc	Glrx	-1.2962	rgb(147,174,229)
Fosl2	Glrx	1.7913	rgb(222,131,132)
Fosl2	Gls	-1.5057	rgb(135,167,231)
Batf	Gls2	1.1604	rgb(220,162,162)
Irf4	Gls2	1.4035	rgb(221,150,151)
Stat3	Gls2	1.3008	rgb(221,155,155)
Hif1a	Gls2	1.6188	rgb(221,140,140)
Fosl2	Gltscr2	1.7703	rgb(222,132,133)
Batf	Glud1	1.7505	rgb(222,133,134)
Irf4	Glud1	1.796	rgb(222,131,132)
Rorc	Glud1	-1.3156	rgb(146,174,230)
Hif1a	Gm11110	1.809	rgb(222,131,131)
Batf	Gm11346	-1.5631	rgb(132,165,232)
Batf	Gm12250	-1.779	rgb(120,158,234)
Irf4	Gm12250	-1.8153	rgb(118,157,234)
Stat3	Gm12250	-1.6234	rgb(129,163,232)
Rorc	Gm12250	-1.327	rgb(145,173,230)
Irf4	Gm12942	1.0308	rgb(220,168,168)
Stat3	Gm12942	1.3005	rgb(221,155,155)
Fosl2	Gm12942	1.2023	rgb(220,160,160)
Batf	Gm2a	1.6498	rgb(222,138,139)
Irf4	Gm2a	1.7951	rgb(222,131,132)
Maf	Gm2a	-1.6193	rgb(129,164,232)
Stat3	Gm2a	1.2256	rgb(220,158,159)
Fosl2	Gm2a	-1.402	rgb(141,171,230)
Hif1a	Gm2a	1.8209	rgb(222,130,131)
Batf	Gm5617	1.051	rgb(220,167,167)
Batf	Gm614	-1.241	rgb(150,176,229)
Rorc	Gm6525	-1.4396	rgb(139,169,231)
Irf4	Gm6548	1.3227	rgb(221,154,154)
Nfe2l2	Gm7120	-1.4368	rgb(139,170,231)
Batf	Gm8369	1.9695	rgb(222,123,124)
Maf	Gm8369	-1.9832	rgb(109,151,236)
Stat3	Gm8369	1.9499	rgb(222,124,125)
Rorc	Gm8369	-1.9576	rgb(111,152,236)
Irf4	Gm8615	1.1012	rgb(220,164,165)
Nfe2l2	Gm8801	1.9286	rgb(222,125,126)
Maf	Gm9199	-1.1964	rgb(152,177,228)
Batf	Gmfg	1.9553	rgb(222,124,125)
Irf4	Gmfg	1.9264	rgb(222,125,126)
Maf	Gmfg	1.8378	rgb(222,129,130)
Stat3	Gmfg	1.9324	rgb(222,125,126)
Fosl2	Gmfg	1.8788	rgb(222,127,128)
Hif1a	Gmfg	1.432	rgb(221,149,149)
Hif1a	Gmppa	1.7933	rgb(222,131,132)
Maf	Gna13	-1.865	rgb(116,155,235)
Fosl2	Gna13	-1.7065	rgb(124,161,233)
Hif1a	Gna13	1.6907	rgb(222,136,137)
Irf4	Gnaq	-1.8075	rgb(119,157,234)
Batf	Gnb4	1.522	rgb(221,144,145)
Batf	Gnb5	1.774	rgb(222,132,133)
Maf	Gnb5	-1.7561	rgb(122,159,234)
Stat3	Gnb5	1.592	rgb(221,141,142)
Rorc	Gnb5	-1.1235	rgb(156,180,228)
Hif1a	Gnb5	1.1711	rgb(220,161,162)
Rorc	Gng2	-1.3463	rgb(144,173,230)
Rorc	Gng5	-1.3458	rgb(144,173,230)
Irf4	Gngt2	1.8765	rgb(222,127,128)
Stat3	Gngt2	1.8969	rgb(222,126,127)
Batf	Gnl3	-1.6724	rgb(126,162,233)
Fosl2	Gnl3	-1.6598	rgb(127,162,233)
Batf	Gnpda1	1.7423	rgb(222,134,135)
Irf4	Gnpda1	1.5027	rgb(221,145,146)
Stat3	Gnpda1	1.5916	rgb(221,141,142)
Rorc	Gnptab	-1.7521	rgb(122,159,234)
Rorc	Golga7	-1.1117	rgb(157,180,228)
Hif1a	Golga7	1.6545	rgb(222,138,139)
Maf	Golim4	-1.7922	rgb(120,158,234)
