TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Sox5	Zfp280b	-0.99577	50.16	-6.6E-01	rgb( 73,129,242)	1.9943	None
Tcf4	Fads2	0.99577	50.16	0.663	rgb(224, 90, 92)	1.9943	2,2
Tet2	Atad2b	0.99577	50.16	0.662	rgb(224, 91, 92)	1.9943	2,2
Xbp1	9930014A18Rik	-0.99577	50.16	-6.6E-01	rgb( 75,130,242)	1.9943	None
Yy2	Pwwp2a	0.99577	50.16	0.662	rgb(224, 91, 92)	1.9943	None
Zfp148	Zfp609	0.99577	50.16	0.658	rgb(224, 91, 93)	1.9943	None
Zfp281	Synpo	0.99577	50.16	0.659	rgb(224, 91, 92)	1.9943	None
Zfp385a	Rnf169	0.99577	50.16	0.656	rgb(224, 92, 93)	1.9943	2,2
Cebpb	BC021614	0.99532	50.12	0.62	rgb(224, 99,100)	1.9935	None
Dpf1	Gipr	0.99532	50.12	0.617	rgb(224, 99,100)	1.9935	2,2
E2f1	Ptpn11	0.99532	50.12	0.618	rgb(224, 99,100)	1.9935	None
Hey1	Bnip3	-0.99532	50.12	-6.2E-01	rgb( 82,135,241)	1.9935	None
Irf8	Nr1d1	-0.99532	50.12	-6.2E-01	rgb( 83,135,241)	1.9935	None
Irf9	Gbp9	0.99532	50.12	0.622	rgb(224, 98, 99)	1.9935	None
Irf9	Pyhin1	0.99532	50.12	0.625	rgb(224, 98, 99)	1.9935	None
Klf4	Rai14	-0.99532	50.12	-6.2E-01	rgb( 82,135,241)	1.9935	None
Klf7	Tas1r3	-0.99532	50.12	-6.2E-01	rgb( 81,135,241)	1.9935	None
Mycn	Rnf181	-0.99532	50.12	-6.2E-01	rgb( 82,135,241)	1.9935	None
Rora	Tec	0.99532	50.12	0.623	rgb(224, 98, 99)	1.9935	None
Smad3	Acsbg1	0.99532	50.12	0.616	rgb(224, 99,101)	1.9935	None
Smad3	Apol9b	0.99532	50.12	0.624	rgb(224, 98, 99)	1.9935	2,2
Smad3	Nt5e	0.99532	50.12	0.617	rgb(224, 99,100)	1.9935	None
Srf	Zcchc24	0.99532	50.12	0.618	rgb(224, 99,100)	1.9935	None
Tal2	Tmem38b	0.99532	50.12	0.616	rgb(224, 99,101)	1.9935	2,2
Xbp1	Tas1r3	0.99532	50.12	0.622	rgb(224, 98,100)	1.9935	None
Zbtb46	Serpinb6b	0.99532	50.12	0.624	rgb(224, 98, 99)	1.9935	2,2
Zbtb7b	Foxo1	0.99532	50.12	0.615	rgb(224, 99,101)	1.9935	None
Zfp280c	Rfx7	0.99532	50.12	0.624	rgb(224, 98, 99)	1.9935	2,2
Zfp808	Tyms	0.99532	50.12	0.622	rgb(224, 98, 99)	1.9935	2,2
Zfp81	2310033P09Rik	-0.99532	50.12	-6.2E-01	rgb( 83,135,241)	1.9935	2,2
Zic2	Rfx7	0.99532	50.12	0.616	rgb(224, 99,101)	1.9935	None
Zscan10	Exosc8	0.99532	50.12	0.618	rgb(224, 99,100)	1.9935	None
Adnp	Dcxr	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	2,2
Arid3a	Ms4a4b	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	None
Batf	Ccdc50	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	None
Bhlhe40	Ndrg1	0.99486	50.15	0.649	rgb(224, 93, 94)	1.9941	2,2
Bhlhe40	Trpc1	0.99486	50.15	0.647	rgb(224, 93, 95)	1.9941	None
Cebpg	Psph	0.99486	50.15	0.648	rgb(224, 93, 95)	1.9941	2,2
Crem	Pde4d	0.99486	50.15	0.65	rgb(224, 93, 94)	1.9941	None
Elf1	Slain1	0.99486	50.15	0.65	rgb(224, 93, 94)	1.9941	None
Fosl2	Tbc1d30	0.99486	50.15	0.651	rgb(224, 93, 94)	1.9941	None
Gfi1	Rgmb	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	None
Hsf1	Rwdd2a	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	None
Irf4	Spry2	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	None
Irf7	Gbp9	0.99486	50.15	0.647	rgb(224, 93, 95)	1.9941	None
Irf7	Isg20	0.99486	50.15	0.654	rgb(224, 92, 93)	1.9941	None
Mxi1	Aen	-0.99486	50.15	-6.5E-01	rgb( 75,131,242)	1.9941	None
Pou2af1	Map4k4	-0.99486	50.15	-6.5E-01	rgb( 77,132,242)	1.9941	None
Rbpj	Nfil3	0.99486	50.15	0.65	rgb(224, 93, 94)	1.9941	2,2
Six5	Tes	-0.99486	50.15	-6.5E-01	rgb( 75,131,242)	1.9941	None
Sp3	Dcakd	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	None
Sp4	Dctn4	0.99486	50.15	0.651	rgb(224, 93, 94)	1.9941	None
Srebf1	Chd7	0.99486	50.15	0.651	rgb(224, 93, 94)	1.9941	None
Srebf1	Tnk2	0.99486	50.15	0.649	rgb(224, 93, 94)	1.9941	None
Tcf12	Mycbp2	0.99486	50.15	0.65	rgb(224, 93, 94)	1.9941	None
Tead1	Nupr1	0.99486	50.15	0.653	rgb(224, 92, 94)	1.9941	2,2
Tigd2	Utf1	-0.99486	50.15	-6.5E-01	rgb( 76,131,242)	1.9941	2,2
Cebpb	Sars	0.99448	50.11	0.613	rgb(224,100,101)	1.9933	None
Ebf1	Sqstm1	0.99448	50.11	0.612	rgb(224,100,101)	1.9933	None
Gabpa	F730043M19Rik	-0.99448	50.11	-6.1E-01	rgb( 84,136,240)	1.9933	None
Gabpa	Flot2	-0.99448	50.11	-6.1E-01	rgb( 84,136,240)	1.9933	None
Gm14420	Gm2011	0.99448	50.12	0.622	rgb(224, 98, 99)	1.9935	2,2
Hif1a	Fzd7	0.99448	50.11	0.609	rgb(224,101,102)	1.9933	2,2
Myc	Kif13b	-0.99448	50.11	-6.1E-01	rgb( 84,136,240)	1.9933	None
Nr4a1	Mab21l2	-0.99448	50.11	-6.1E-01	rgb( 85,137,240)	1.9933	2,2
Otx1	Itgb1	0.99448	50.11	0.615	rgb(224,100,101)	1.9933	None
Prdm2	Gstt1	-0.99448	50.11	-6.1E-01	rgb( 86,137,240)	1.9933	2,2
Rora	Thra	0.99448	50.11	0.605	rgb(224,101,103)	1.9933	None
Sgsm2	Tert	0.99448	50.11	0.61	rgb(224,101,102)	1.9933	2,2
