TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Scmh1	Lama5	-0.45353	47.85	-3.5E-01	rgb(140,170,230)	1.9484	2,2
Sgsm2	Tbc1d5	0.45353	47.85	0.353	rgb(221,149,150)	1.9484	2,2
Six4	Efcab5	0.45353	47.85	0.348	rgb(221,151,151)	1.9484	2,2
Six5	Pag1	0.45353	47.85	0.346	rgb(221,151,152)	1.9484	None
Sox15	Rassf6	0.45353	47.85	0.346	rgb(221,151,152)	1.9484	None
Sp140	Slc13a3	0.45353	47.85	0.345	rgb(221,151,152)	1.9484	2,2
Srebf1	Fam168b	-0.45353	47.85	-3.5E-01	rgb(141,171,230)	1.9484	None
Srebf1	Mmp10	0.45353	47.85	0.347	rgb(221,151,151)	1.9484	None
Stat1	Dpy19l3	0.45353	47.85	0.346	rgb(221,151,152)	1.9484	None
Stat2	Il20rb	0.45353	47.85	0.348	rgb(221,151,151)	1.9484	None
Stat3	Aqp3	0.45353	47.85	0.35	rgb(221,150,151)	1.9484	None
