TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Brip1	Exo1	0.99339	0.98	0.171	rgb(219,184,185)	1.96	2,2
Brip1	Fam111a	0.99339	0.98	0.453	rgb(222,131,131)	1.96	2,2
C030039L03Rik	Fzd7	0.99339	0.98	0.365	rgb(221,147,148)	1.96	2,2
Cebpg	Ddit3	0.99339	0.98	0.276	rgb(220,164,165)	1.96	2,2
Cebpg	Sars	0.99339	0.98	0.201	rgb(219,179,179)	1.96	2,2
Creb3l2	Mapkbp1	0.99339	0.98	0.429	rgb(222,135,136)	1.96	2,2
Dhx58	Ddx60	0.99339	0.98	0.256	rgb(220,168,169)	1.96	2,2
Dhx58	Herc6	0.99339	0.98	0.021	rgb(217,213,213)	1.96	2,2
Dhx58	Ifit1	0.99339	0.98	0.395	rgb(221,142,142)	1.96	2,2
Dhx58	Lgals3bp	0.99339	0.98	0.403	rgb(221,140,141)	1.96	2,2
Dhx58	Mx1	0.99339	0.98	0.229	rgb(220,173,174)	1.96	2,2
Dhx58	Parp9	0.99339	0.98	0.164	rgb(219,186,186)	1.96	2,2
Dhx58	Rsad2	0.99339	0.98	0.351	rgb(221,150,151)	1.96	2,2
Dhx58	Stat2	0.99339	0.98	0.205	rgb(219,178,178)	1.96	2,2
Dr1	Smek2	0.99339	0.98	0.121	rgb(218,194,194)	1.96	2,2
Eaf2	Cd86	0.99339	0.98	0.219	rgb(219,175,176)	1.96	2,2
Ebf1	Lum	0.99339	0.98	0.481	rgb(222,125,126)	1.96	2,2
Elk3	Rorc	0.99339	0.98	0.247	rgb(220,170,170)	1.96	2,2
Eno1	Fau	0.99339	0.98	0.616	rgb(224, 99,101)	1.96	2,2
Eno1	Higd1a	0.99339	0.98	0.454	rgb(222,130,131)	1.96	2,2
Foxs1	Grk5	0.99339	0.98	0.041	rgb(217,209,209)	1.96	2,2
Foxs1	Vdr	0.99339	0.98	0.356	rgb(221,149,150)	1.96	2,2
Glis2	Cercam	0.99339	0.98	0.767	rgb(225, 71, 72)	1.96	2,2
Gm13251	Bcl2a1b	0.99339	0.98	0.106	rgb(218,197,197)	1.96	2,2
Gm13251	Cdkn2d	0.99339	0.98	0.173	rgb(219,184,184)	1.96	2,2
Hells	Dtl	0.99339	0.98	0.179	rgb(219,183,183)	1.96	2,2
Hells	Exo1	0.99339	0.98	0.107	rgb(218,197,197)	1.96	2,2
Hmgb2	Cenpw	0.99339	0.98	0.176	rgb(219,183,184)	1.96	2,2
Id1	Il9	0.99339	0.98	0.436	rgb(222,134,135)	1.96	2,2
Id1	Rnd3	0.99339	0.98	0.375	rgb(221,145,146)	1.96	2,2
Id1	Socs1	0.99339	0.98	0.265	rgb(220,166,167)	1.96	2,2
Ikzf2	Hvcn1	0.99339	0.98	0.254	rgb(220,168,169)	1.96	2,2
Ikzf2	Irf4	-0.99339	0.98	-3.2E-01	rgb(148,175,229)	1.96	2,2
Ikzf2	Myo1e	0.99339	0.98	0.201	rgb(219,179,179)	1.96	2,2
Ikzf2	Ptger4	0.99339	0.98	0.37	rgb(221,146,147)	1.96	2,2
Ikzf2	Trib1	0.99339	0.98	0.351	rgb(221,150,151)	1.96	2,2
Jdp2	Gpt2	0.99339	0.98	0.354	rgb(221,149,150)	1.96	2,2
Jdp2	Sars	0.99339	0.98	0.354	rgb(221,149,150)	1.96	2,2
Kdm2b	Igfbp4	-0.99339	0.98	-7.7E-02	rgb(200,207,220)	1.96	2,2
Kdm5b	Pfkp	0.99339	0.98	0.145	rgb(219,189,190)	1.96	2,2
Lig1	Dtl	0.99339	0.98	0.189	rgb(219,181,181)	1.96	2,2
Lrrfip1	Cyth4	0.99339	0.98	0.498	rgb(222,122,123)	1.96	2,2
Mis18bp1	Anln	0.99339	0.98	0.112	rgb(218,196,196)	1.96	2,2
Neil3	Anln	0.99339	0.98	0.454	rgb(222,130,131)	1.96	2,2
Nfatc4	H2-Eb2	0.99339	0.98	0.707	rgb(225, 82, 83)	1.96	2,2
Nfkbie	Dusp1	0.99339	0.98	0.142	rgb(219,190,190)	1.96	2,2
Nfkbie	Stat4	0.99339	0.98	0.072	rgb(218,203,203)	1.96	2,2
Nrip1	Mmd	0.99339	0.98	0.317	rgb(220,156,157)	1.96	2,2
Nusap1	Gen1	0.99339	0.98	0.17	rgb(219,185,185)	1.96	2,2
Nusap1	Mxd3	0.99339	0.98	0.284	rgb(220,163,163)	1.96	2,2
Orc1	Dtl	0.99339	0.98	0.253	rgb(220,169,169)	1.96	2,2
Phf6	Stat4	0.99339	0.98	0.179	rgb(219,183,183)	1.96	2,2
Plagl1	Stk38l	0.99339	0.98	0.495	rgb(222,122,123)	1.96	2,2
Plagl1	Zdhhc2	0.99339	0.98	0.104	rgb(218,197,197)	1.96	2,2
Prkdc	Dtl	0.99339	0.98	0.133	rgb(218,192,192)	1.96	2,2
Rcor2	Slc2a3	0.99339	0.98	0.297	rgb(220,160,161)	1.96	2,2
Rlf	Slc2a1	0.99339	0.98	0.202	rgb(219,178,179)	1.96	2,2
Rorc	Ccdc63	0.99339	0.98	0.277	rgb(220,164,165)	1.96	2,2
Sox5	Akr1b8	0.99339	0.98	0.429	rgb(222,135,136)	1.96	2,2
Sp100	Stat2	0.99339	0.98	0.581	rgb(223,106,107)	1.96	2,2
Sycp1	BC018473	0.99339	0.98	0.549	rgb(223,112,113)	1.96	2,2
Trim21	Dtx3l	0.99339	0.98	0.217	rgb(219,175,176)	1.96	2,2
Trim21	Igtp	0.99339	0.98	0.241	rgb(220,171,171)	1.96	2,2
Trim21	Irf7	0.99339	0.98	0.185	rgb(219,182,182)	1.96	2,2
Trim21	Parp9	0.99339	0.98	0.264	rgb(220,167,167)	1.96	2,2
Trim30a	Cmpk2	-0.99339	0.98	-6.9E-02	rgb(202,208,220)	1.96	2,2
Trim30a	Dtx3l	0.99339	0.98	0.055	rgb(218,207,207)	1.96	2,2
Trim30a	Gbp6	0.99339	0.98	0.203	rgb(219,178,179)	1.96	2,2
