Regulator	Target	Weight	stroke
Lef1	Sgsm2	0.35081	rgb(219,183,184)
Lef1	Sgsm3	0.34731	rgb(219,184,184)
Fosl2	Sh2b1	0.34868	rgb(219,184,184)
Hif1a	Sh2b1	0.33951	rgb(219,185,185)
Lef1	Sh2b1	0.34822	rgb(219,184,184)
Irf4	Sh2b2	-0.34885	rgb(179,194,224)
Lef1	Sh2b2	0.34001	rgb(219,185,185)
Nfe2l2	Sh2b2	-0.35502	rgb(178,194,224)
Irf4	Sh2d1a	0.35885	rgb(219,183,183)
Nfatc2	Sh2d1a	0.3572	rgb(219,183,183)
Smarca4	Sh2d1a	-0.50613	rgb(162,184,227)
Stat3	Sh2d1a	-0.34837	rgb(179,194,224)
Batf	Sh2d3c	-0.32998	rgb(181,195,223)
Egr2	Sh2d3c	0.56154	rgb(220,163,164)
Irf4	Sh2d3c	-0.34563	rgb(179,194,224)
Lef1	Sh2d3c	0.33585	rgb(219,185,185)
Sp4	Sh2d3c	-0.64864	rgb(147,174,229)
Stat3	Sh2d3c	-0.3296	rgb(181,195,223)
Zfp36l2	Sh2d3c	-0.34521	rgb(180,194,224)
Maf	Sh3bgrl	-0.34533	rgb(180,194,224)
Rorc	Sh3bgrl	-0.33272	rgb(181,195,223)
Stat3	Sh3bgrl	-0.35977	rgb(178,193,224)
Tsc22d3	Sh3bgrl2	0.82073	rgb(222,139,139)
Hif1a	Sh3bgrl3	0.32712	rgb(219,186,186)
Irf4	Sh3bgrl3	0.33643	rgb(219,185,185)
Tsc22d3	Sh3bgrl3	-0.36735	rgb(177,193,224)
Bcl11b	Sh3bp1	-0.32917	rgb(181,195,223)
Egr2	Sh3bp1	0.25765	rgb(218,192,193)
Etv6	Sh3bp1	0.40853	rgb(219,178,178)
Irf8	Sh3bp1	0.43546	rgb(219,175,176)
Lef1	Sh3bp1	0.33982	rgb(219,185,185)
Pou2af1	Sh3bp1	0.25207	rgb(218,193,193)
Sp4	Sh3bp1	-0.39848	rgb(174,191,225)
Zfp36l2	Sh3bp1	-0.34273	rgb(180,194,224)
Batf	Sh3bp2	-0.35548	rgb(178,194,224)
Fosl2	Sh3bp2	-0.34993	rgb(179,194,224)
Maf	Sh3bp2	-0.35862	rgb(178,193,224)
Stat3	Sh3bp2	-0.35816	rgb(178,193,224)
Atf6	Sh3bp4	-0.32793	rgb(181,195,223)
Batf	Sh3bp4	-0.35355	rgb(179,194,224)
Bcl11b	Sh3bp4	-0.33656	rgb(180,195,223)
Irf8	Sh3bp4	-0.78203	rgb(132,165,232)
Nfatc2	Sh3bp4	-0.32717	rgb(182,195,223)
Stat3	Sh3bp4	-0.33148	rgb(181,195,223)
Batf	Sh3bp5	-0.35422	rgb(179,194,224)
Bcl11b	Sh3bp5	-0.32174	rgb(182,196,223)
Egr2	Sh3bp5	0.37131	rgb(219,182,182)
Etv6	Sh3bp5	0.40979	rgb(219,178,178)
Ikzf3	Sh3bp5	-0.32441	rgb(182,196,223)
Irf8	Sh3bp5	0.35533	rgb(219,183,183)
Lef1	Sh3bp5	0.31794	rgb(219,187,187)
Pou2af1	Sh3bp5	0.27261	rgb(218,191,191)
Rorc	Sh3bp5	-0.31918	rgb(182,196,223)
Sp4	Sh3bp5	-0.5959	rgb(152,178,228)
Lef1	Sh3bp5l	0.32289	rgb(219,186,186)
Tsc22d3	Sh3bp5l	-0.96181	rgb(113,154,235)
Egr2	Sh3gl1	0.29141	rgb(219,189,189)
Lef1	Sh3gl1	0.3174	rgb(219,187,187)
Smarca4	Sh3gl1	-0.31752	rgb(183,196,223)
Egr2	Sh3glb2	0.27398	rgb(219,191,191)
Rorc	Sh3kbp1	-0.33465	rgb(181,195,223)
Tsc22d3	Sh3pxd2a	0.63781	rgb(221,156,157)
Irf4	Sh3rf1	0.32185	rgb(219,186,187)
Stat3	Sh3rf1	0.35546	rgb(219,183,183)
Tsc22d3	Sh3tc1	0.66625	rgb(221,153,154)
Lef1	Shc1	0.33658	rgb(219,185,185)
Batf	Shcbp1	-0.31615	rgb(183,196,223)
Egr2	Shcbp1	0.2095	rgb(218,197,197)
Egr2	Shf	0.64581	rgb(221,155,156)
Irf8	Shf	0.9834	rgb(222,123,124)
Sp4	Shf	-0.78953	rgb(131,165,232)
Ikzf4	Shfm1	0.28277	rgb(219,190,190)
Rorc	Shfm1	-0.33005	rgb(181,195,223)
Tsc22d3	Shfm1	0.54335	rgb(220,165,166)
Etv6	Shisa5	0.20881	rgb(218,197,197)
Fosl2	Shisa5	0.35523	rgb(219,183,183)
Irf8	Shisa5	0.27572	rgb(219,191,191)
Nfatc2	Shisa5	0.35221	rgb(219,183,184)
Rorc	Shisa5	-0.33323	rgb(181,195,223)
Smarca4	Shisa5	0.35437	rgb(219,183,184)
Lef1	Shkbp1	0.34873	rgb(219,184,184)
Batf	Shmt1	-0.35678	rgb(178,193,224)
Bcl11b	Shmt1	0.33629	rgb(219,185,185)
Etv6	Shmt1	-0.34264	rgb(180,194,224)
Fosl2	Shmt1	-0.35302	rgb(179,194,224)
Ikzf3	Shmt1	-0.35757	rgb(178,193,224)
Irf8	Shmt1	-0.39274	rgb(174,191,224)
Smarca4	Shmt1	-0.41123	rgb(172,190,225)
Bcl11b	Shmt2	0.35847	rgb(219,183,183)
Crem	Shmt2	0.35411	rgb(219,183,184)
Egr2	Shmt2	0.35611	rgb(219,183,183)
Irf4	Shmt2	0.32529	rgb(219,186,186)
Pou2af1	Shmt2	-0.22301	rgb(193,202,221)
Zfp36l2	Shmt2	0.35191	rgb(219,183,184)
Tsc22d3	Shoc2	0.38075	rgb(219,181,181)
Tsc22d3	Shpk	0.80068	rgb(221,141,141)
Smarca4	Shprh	-0.43884	rgb(169,188,225)
Ikzf3	Shq1	-0.32655	rgb(182,195,223)
Tsc22d3	Shq1	0.95422	rgb(222,126,127)
Tsc22d3	Shroom3	0.61453	rgb(220,158,159)
Bcl11b	Siae	-0.33904	rgb(180,195,223)
Tsc22d3	Siae	-0.72875	rgb(138,169,231)
Batf	Siah1b	-0.32845	rgb(181,195,223)
Ikzf3	Siah1b	-0.3415	rgb(180,194,223)
Batf	Siah3	0.34737	rgb(219,184,184)
Etv6	Siah3	-0.33674	rgb(180,195,223)
Ikzf3	Siah3	0.32016	rgb(219,186,187)
Nfe2l2	Siah3	-0.34776	rgb(179,194,224)
Rorc	Siah3	-0.33392	rgb(181,195,223)
Etv6	Sidt1	-0.34758	rgb(179,194,224)
Stat3	Sidt1	-0.35265	rgb(179,194,224)
Smarca4	Sidt2	0.29315	rgb(219,189,189)
Fosl2	Sigirr	0.33159	rgb(219,185,186)
Hif1a	Sigirr	0.33207	rgb(219,185,186)
Irf8	Sigirr	0.30848	rgb(219,188,188)
Stat3	Sigirr	0.35603	rgb(219,183,183)
Tsc22d3	Siglecg	0.68644	rgb(221,151,152)
Fosl2	Sigmar1	-0.33905	rgb(180,195,223)
Hif1a	Sigmar1	0.33003	rgb(219,185,186)
Ikzf3	Sigmar1	-0.32543	rgb(182,196,223)
Batf	Sik1	-0.32401	rgb(182,196,223)
Ikzf3	Sik1	0.33277	rgb(219,185,186)
Stat3	Sik1	-0.32961	rgb(181,195,223)
Irf4	Sik3	0.34379	rgb(219,184,185)
Irf8	Sik3	-0.37219	rgb(177,192,224)
Maf	Sik3	-0.32606	rgb(182,195,223)
Stat3	Sik3	0.34352	rgb(219,184,185)
Tsc22d3	Sil1	-0.95959	rgb(113,154,235)
Etv6	Sipa1	-0.35322	rgb(179,194,224)
Hif1a	Sipa1	0.33937	rgb(219,185,185)
Lef1	Sipa1	0.35535	rgb(219,183,183)
Fosl2	Sipa1l1	0.33096	rgb(219,185,186)
Hif1a	Sipa1l1	0.34444	rgb(219,184,184)
Ikzf3	Sipa1l1	0.34809	rgb(219,184,184)
Lef1	Sipa1l1	0.31615	rgb(219,187,187)
Pou2af1	Sipa1l1	0.28223	rgb(219,190,190)
Rorc	Sipa1l1	-0.34064	rgb(180,195,223)
Stat3	Sipa1l1	0.3386	rgb(219,185,185)
Atf6	Sipa1l3	-0.3522	rgb(179,194,224)
Etv6	Sipa1l3	-0.34605	rgb(179,194,224)
Hif1a	Sipa1l3	0.31123	rgb(219,187,188)
Lef1	Sipa1l3	0.35734	rgb(219,183,183)
Ikzf3	Sirt1	-0.33387	rgb(181,195,223)
Irf4	Sirt2	0.34538	rgb(219,184,184)
Stat3	Sirt2	0.34472	rgb(219,184,184)
Maf	Sirt3	-0.34355	rgb(180,194,224)
Smarca4	Sirt3	1.0375	rgb(223,118,119)
Batf	Sirt4	0.35338	rgb(219,183,184)
Irf4	Sirt4	0.34687	rgb(219,184,184)
Smarca4	Sirt4	-1.0705	rgb(101,146,237)
Stat3	Sirt4	0.33096	rgb(219,185,186)
Crem	Sirt5	-0.32781	rgb(181,195,223)
Lef1	Sirt5	0.3232	rgb(219,186,186)
Hif1a	Sirt6	0.35268	rgb(219,183,184)
Etv6	Sirt7	0.32877	rgb(219,186,186)
Lef1	Sirt7	0.32544	rgb(219,186,186)
Smarca4	Sirt7	0.39469	rgb(219,179,180)
Bcl11b	Sit1	-0.33883	rgb(180,195,223)
Crem	Sit1	-0.34545	rgb(180,194,224)
Ddit3	Sit1	-0.34799	rgb(179,194,224)
Egr2	Sit1	0.34861	rgb(219,184,184)
Nfe2l2	Sit1	0.34799	rgb(219,184,184)
Zfp36l2	Sit1	-0.3354	rgb(181,195,223)
Egr2	Siva1	0.36895	rgb(219,182,182)
Ikzf3	Siva1	-0.32845	rgb(181,195,223)
Ikzf4	Siva1	0.30907	rgb(219,187,188)
Nfatc2	Siva1	0.35482	rgb(219,183,183)
Atf6	Ska1	0.31762	rgb(219,187,187)
Irf4	Ska1	0.33489	rgb(219,185,185)
Atf6	Skap1	0.32727	rgb(219,186,186)
Egr2	Skap1	0.23204	rgb(218,195,195)
Etv6	Skap1	0.45564	rgb(220,173,174)
Fosl2	Skap1	0.33942	rgb(219,185,185)
Irf8	Skap1	0.36847	rgb(219,182,182)
Rorc	Skap1	-0.32442	rgb(182,196,223)
Sp4	Skap1	-0.41144	rgb(172,190,225)
Tsc22d3	Skap1	-0.58722	rgb(153,178,228)
Bcl11b	Skap2	-0.32772	rgb(181,195,223)
Etv6	Skap2	0.53198	rgb(220,166,167)
Irf4	Skap2	0.34873	rgb(219,184,184)
Nfe2l2	Skap2	0.34676	rgb(219,184,184)
Sp4	Skap2	-0.36224	rgb(178,193,224)
Stat3	Skap2	0.35482	rgb(219,183,183)
Fosl2	Ski	-0.32341	rgb(182,196,223)
Ikzf3	Ski	-0.34434	rgb(180,194,224)
Lef1	Ski	0.34868	rgb(219,184,184)
Stat3	Ski	0.32583	rgb(219,186,186)
Irf4	Skil	0.34414	rgb(219,184,184)
Atf6	Skiv2l	-0.34354	rgb(180,194,224)
Lef1	Skiv2l	0.34553	rgb(219,184,184)
Zeb1	Skiv2l2	-0.35344	rgb(179,194,224)
Atf6	Skp1a	0.35035	rgb(219,184,184)
Batf	Skp2	-0.31698	rgb(183,196,223)
Lef1	Skp2	0.3258	rgb(219,186,186)
Batf	Sla	-0.34243	rgb(180,194,224)
Etv6	Sla	0.35522	rgb(219,183,183)
Irf4	Sla	0.35493	rgb(219,183,183)
Nfatc2	Sla	0.35653	rgb(219,183,183)
Tsc22d3	Sla	-1.006	rgb(108,151,236)
Bcl11b	Sla2	-0.35518	rgb(178,194,224)
Egr2	Sla2	0.11872	rgb(218,206,206)
Pou2af1	Sla2	0.37063	rgb(219,182,182)
Lef1	Slain1	0.31862	rgb(219,187,187)
Maf	Slain1	-0.34211	rgb(180,194,224)
Tsc22d3	Slain1	-1.1999	rgb( 87,138,240)
Ikzf3	Slamf1	-0.34547	rgb(180,194,224)
Nfatc2	Slamf1	0.35279	rgb(219,183,184)
Stat3	Slamf1	0.3601	rgb(219,183,183)
Zeb1	Slamf1	-0.86306	rgb(123,160,233)
Bcl11b	Slamf6	-0.36088	rgb(178,193,224)
Crem	Slamf6	-0.35734	rgb(178,193,224)
Ddit3	Slamf6	-0.3594	rgb(178,193,224)
Egr2	Slamf6	-0.35799	rgb(178,193,224)
Etv6	Slamf6	0.69902	rgb(221,150,151)
Ikzf3	Slamf6	-0.35895	rgb(178,193,224)
Irf4	Slamf6	-0.34731	rgb(179,194,224)
Irf8	Slamf6	0.48875	rgb(220,170,171)
Rorc	Slamf6	-0.36008	rgb(178,193,224)
Sp4	Slamf6	-0.57706	rgb(154,179,228)
Tsc22d3	Slamf6	-0.54019	rgb(158,181,227)
Zfp36l2	Slamf6	-0.35977	rgb(178,193,224)
Atf6	Slamf7	0.33475	rgb(219,185,185)
Bcl11b	Slamf7	0.35894	rgb(219,183,183)
Fosl2	Slamf7	0.36185	rgb(219,182,183)
Hif1a	Slamf7	0.36217	rgb(219,182,183)
Id2	Slamf7	0.35765	rgb(219,183,183)
Ikzf3	Slamf7	0.35885	rgb(219,183,183)
Irf4	Slamf7	0.36257	rgb(219,182,183)
Nfatc2	Slamf7	0.32718	rgb(219,186,186)
Rorc	Slamf7	0.36169	rgb(219,182,183)
Satb1	Slamf7	0.35867	rgb(219,183,183)
Stat3	Slamf7	0.35395	rgb(219,183,184)
Batf	Slbp	-0.35425	rgb(179,194,224)
Tsc22d3	Slc10a7	-1.1289	rgb( 95,142,238)
Batf	Slc11a2	-0.34058	rgb(180,195,223)
Hif1a	Slc11a2	0.31101	rgb(219,187,188)
Smarca4	Slc11a2	-0.92755	rgb(116,156,235)
Batf	Slc12a2	-0.31687	rgb(183,196,223)
Fosl2	Slc12a2	-0.35383	rgb(179,194,224)
Ikzf3	Slc12a2	-0.331	rgb(181,195,223)
Maf	Slc12a2	-0.35553	rgb(178,194,224)
Smarca4	Slc12a2	-0.43753	rgb(170,188,225)
Lef1	Slc12a4	0.34081	rgb(219,184,185)
Smarca4	Slc12a4	-0.60005	rgb(152,177,228)
Sp4	Slc12a4	0.37709	rgb(219,181,181)
Stat3	Slc12a4	0.32277	rgb(219,186,186)
Bcl11b	Slc12a6	-0.35778	rgb(178,193,224)
Egr2	Slc12a6	-0.32704	rgb(182,195,223)
Satb1	Slc12a6	-0.33546	rgb(181,195,223)
Zfp36l2	Slc12a6	-0.34238	rgb(180,194,224)
Batf	Slc12a7	0.34417	rgb(219,184,184)
Bcl11b	Slc12a7	-0.34463	rgb(180,194,224)
Egr2	Slc12a7	0.28662	rgb(219,190,190)
Stat3	Slc12a7	0.3333	rgb(219,185,186)
Etv6	Slc12a9	-0.33095	rgb(181,195,223)
Smarca4	Slc12a9	0.64042	rgb(221,156,156)
Atf6	Slc15a3	-0.3496	rgb(179,194,224)
Batf	Slc15a3	0.35943	rgb(219,183,183)
Bcl11b	Slc15a3	-0.36109	rgb(178,193,224)
Egr2	Slc15a3	-1.0723	rgb(101,146,237)
Etv6	Slc15a3	-0.63614	rgb(148,175,229)
Fosl2	Slc15a3	-0.34467	rgb(180,194,224)
Irf4	Slc15a3	0.35154	rgb(219,183,184)
Irf8	Slc15a3	-0.7342	rgb(137,169,231)
Nfatc2	Slc15a3	-0.35478	rgb(179,194,224)
Nfe2l2	Slc15a3	0.34594	rgb(219,184,184)
Prkrir	Slc15a3	-0.35518	rgb(178,194,224)
Rorc	Slc15a3	0.36106	rgb(219,183,183)
Stat3	Slc15a3	0.31171	rgb(219,187,188)
Tsc22d3	Slc15a3	0.60822	rgb(220,159,160)
Maf	Slc15a4	-0.31983	rgb(182,196,223)
Bcl11b	Slc16a1	0.34585	rgb(219,184,184)
Etv6	Slc16a1	-0.3728	rgb(177,192,224)
Ikzf3	Slc16a1	-0.34427	rgb(180,194,224)
Batf	Slc16a10	-0.36155	rgb(178,193,224)
Bcl11b	Slc16a10	0.32899	rgb(219,186,186)
Crem	Slc16a10	0.35824	rgb(219,183,183)
Egr2	Slc16a10	0.3488	rgb(219,184,184)
Pou2af1	Slc16a10	-0.54942	rgb(157,181,227)
Satb1	Slc16a10	0.35474	rgb(219,183,183)
Atf6	Slc16a3	-0.35991	rgb(178,193,224)
Bcl11b	Slc16a3	0.34425	rgb(219,184,184)
Hif1a	Slc16a3	0.36291	rgb(219,182,183)
Ikzf3	Slc16a3	0.33574	rgb(219,185,185)
Maf	Slc16a3	-0.34294	rgb(180,194,224)
Satb1	Slc16a3	0.35903	rgb(219,183,183)
Stat3	Slc16a3	0.3583	rgb(219,183,183)
Zeb1	Slc16a3	-0.84641	rgb(125,161,233)
Zfp36l2	Slc16a3	0.35199	rgb(219,183,184)
Smarca4	Slc16a6	-0.38085	rgb(176,192,224)
Tsc22d3	Slc17a5	0.92757	rgb(222,128,129)
Egr2	Slc17a9	0.59003	rgb(220,161,161)
Etv6	Slc17a9	0.33948	rgb(219,185,185)
Fosl2	Slc17a9	0.32977	rgb(219,186,186)
Pou2af1	Slc17a9	0.2907	rgb(219,189,190)
Rorc	Slc17a9	-0.31827	rgb(182,196,223)
Etv6	Slc19a1	-0.4091	rgb(173,190,225)
Ikzf3	Slc19a1	-0.33052	rgb(181,195,223)
Bcl11b	Slc19a2	-0.35409	rgb(179,194,224)
Egr2	Slc19a2	-0.34225	rgb(180,194,224)
Hif1a	Slc19a2	0.31119	rgb(219,187,188)
Ikzf3	Slc19a2	-0.34176	rgb(180,194,223)
Zfp36l2	Slc19a2	-0.33475	rgb(181,195,223)
Atf6	Slc1a4	-0.34365	rgb(180,194,224)
Bcl11b	Slc1a4	0.35983	rgb(219,183,183)
Egr2	Slc1a4	0.35785	rgb(219,183,183)
Hif1a	Slc1a4	-0.32908	rgb(181,195,223)
Irf4	Slc1a4	0.30871	rgb(219,188,188)
Tsc22d3	Slc1a4	0.85035	rgb(222,136,137)
Zfp36l2	Slc1a4	0.35774	rgb(219,183,183)
Batf	Slc1a5	-0.35551	rgb(178,194,224)
Ikzf3	Slc1a5	-0.33938	rgb(180,195,223)
Fosl2	Slc20a1	-0.34608	rgb(179,194,224)
Ikzf3	Slc20a1	-0.34229	rgb(180,194,224)
Batf	Slc20a2	-0.35624	rgb(178,193,224)
Ikzf3	Slc20a2	-0.33598	rgb(181,195,223)
Lef1	Slc20a2	0.31143	rgb(219,187,188)
Egr2	Slc22a5	0.63134	rgb(220,157,157)
Crem	Slc23a2	0.35095	rgb(219,183,184)
Fosl2	Slc23a2	-0.32484	rgb(182,196,223)
Stat3	Slc23a2	-0.32346	rgb(182,196,223)
Hif1a	Slc25a1	0.33639	rgb(219,185,185)
Sp4	Slc25a10	0.59437	rgb(220,160,161)
Zeb1	Slc25a10	0.41773	rgb(219,177,178)
Fosl2	Slc25a13	-0.33234	rgb(181,195,223)
Ikzf3	Slc25a13	-0.34292	rgb(180,194,224)
Maf	Slc25a13	-0.35015	rgb(179,194,224)
Crem	Slc25a15	0.35428	rgb(219,183,184)
Tsc22d3	Slc25a15	-0.97336	rgb(111,153,235)
Ikzf3	Slc25a17	-0.35307	rgb(179,194,224)
Ikzf4	Slc25a17	0.23734	rgb(218,194,195)
Maf	Slc25a17	-0.31842	rgb(182,196,223)
Batf	Slc25a19	-0.32075	rgb(182,196,223)
Irf8	Slc25a19	-0.29377	rgb(185,198,223)
Zeb1	Slc25a19	-0.45256	rgb(168,187,226)
Lef1	Slc25a22	0.3305	rgb(219,185,186)
Bcl11b	Slc25a23	0.35768	rgb(219,183,183)
Crem	Slc25a23	0.35824	rgb(219,183,183)
Ddit3	Slc25a23	0.35822	rgb(219,183,183)
Egr2	Slc25a23	0.35544	rgb(219,183,183)
Id2	Slc25a23	-0.3229	rgb(182,196,223)
Lef1	Slc25a23	0.35943	rgb(219,183,183)
Prkrir	Slc25a23	0.3599	rgb(219,183,183)
Satb1	Slc25a23	0.36206	rgb(219,182,183)
Zfp36l2	Slc25a23	0.35731	rgb(219,183,183)
Batf	Slc25a24	0.35593	rgb(219,183,183)
Bcl11b	Slc25a24	-0.33568	rgb(181,195,223)
Hif1a	Slc25a24	0.32469	rgb(219,186,186)
Rorc	Slc25a24	-0.35865	rgb(178,193,224)
Stat3	Slc25a24	0.34676	rgb(219,184,184)
Fosl2	Slc25a25	-0.3258	rgb(182,195,223)
Lef1	Slc25a25	0.32146	rgb(219,186,187)
Etv6	Slc25a26	-0.33776	rgb(180,195,223)
Zfp36l2	Slc25a28	-0.347	rgb(179,194,224)
Irf4	Slc25a30	0.31025	rgb(219,187,188)
Fosl2	Slc25a32	-0.3306	rgb(181,195,223)
Ikzf3	Slc25a32	-0.35505	rgb(178,194,224)
Smarca4	Slc25a32	-0.60524	rgb(151,177,228)
Bcl11b	Slc25a33	0.32538	rgb(219,186,186)
Id2	Slc25a33	-0.35131	rgb(179,194,224)
Ikzf3	Slc25a33	-0.35299	rgb(179,194,224)
Fosl2	Slc25a36	0.32388	rgb(219,186,186)
Hif1a	Slc25a36	0.35149	rgb(219,183,184)
Smarca4	Slc25a36	0.33879	rgb(219,185,185)
Atf6	Slc25a37	0.34308	rgb(219,184,185)
Batf	Slc25a45	-0.33235	rgb(181,195,223)
Etv6	Slc25a45	0.68958	rgb(221,151,152)
Tsc22d3	Slc25a45	-1.0552	rgb(103,147,237)
Atf6	Slc25a46	0.33922	rgb(219,185,185)
Atf6	Slc25a5	0.35434	rgb(219,183,184)
Pou2af1	Slc25a5	-0.18683	rgb(197,205,221)
Tsc22d3	Slc25a5	-0.25949	rgb(189,200,222)
Bcl11b	Slc26a2	-0.34002	rgb(180,195,223)
Fosl2	Slc26a2	-0.33894	rgb(180,195,223)
Lef1	Slc26a6	0.34183	rgb(219,184,185)
Hif1a	Slc27a4	0.35718	rgb(219,183,183)
Irf4	Slc27a4	0.30992	rgb(219,187,188)
Stat3	Slc27a4	0.34142	rgb(219,184,185)
Bcl11b	Slc28a2	-0.33635	rgb(181,195,223)
Batf	Slc29a1	-0.35867	rgb(178,193,224)
Ikzf3	Slc29a1	-0.34825	rgb(179,194,224)
Smarca4	Slc29a1	-0.55335	rgb(157,180,228)
Etv6	Slc29a2	-0.33135	rgb(181,195,223)
Ikzf3	Slc29a2	-0.34848	rgb(179,194,224)
Lef1	Slc29a2	0.31654	rgb(219,187,187)
Fosl2	Slc29a3	-0.35044	rgb(179,194,224)
Id2	Slc29a3	0.35121	rgb(219,183,184)
Maf	Slc29a3	-0.34475	rgb(180,194,224)
Rorc	Slc29a3	-0.33339	rgb(181,195,223)
Bcl11b	Slc2a1	0.33549	rgb(219,185,185)
Egr2	Slc2a1	0.63921	rgb(221,156,157)
Hif1a	Slc2a1	0.36271	rgb(219,182,183)
Smarca4	Slc2a1	0.35096	rgb(219,183,184)
Stat3	Slc2a1	0.34209	rgb(219,184,185)
Tsc22d3	Slc2a1	0.57079	rgb(220,162,163)
Smarca4	Slc2a10	1.0062	rgb(223,121,122)
Batf	Slc2a3	0.3187	rgb(219,187,187)
Bcl11b	Slc2a3	0.35246	rgb(219,183,184)
Egr2	Slc2a3	0.33518	rgb(219,185,185)
Fosl2	Slc2a3	0.36108	rgb(219,183,183)
Hif1a	Slc2a3	0.36286	rgb(219,182,183)
Id2	Slc2a3	0.35463	rgb(219,183,183)
Ikzf3	Slc2a3	0.3615	rgb(219,182,183)
Irf4	Slc2a3	0.35271	rgb(219,183,184)
Satb1	Slc2a3	0.36007	rgb(219,183,183)
Stat3	Slc2a3	0.35796	rgb(219,183,183)
Zfp36l2	Slc2a3	0.35885	rgb(219,183,183)
Atf6	Slc2a6	-0.32139	rgb(182,196,223)
Bcl11b	Slc2a6	-0.36173	rgb(178,193,224)
Fosl2	Slc2a6	-0.34105	rgb(180,194,223)
Id2	Slc2a6	-0.35025	rgb(179,194,224)
Irf4	Slc2a6	-0.33998	rgb(180,195,223)
Maf	Slc2a6	-0.35951	rgb(178,193,224)
Hif1a	Slc2a8	0.31208	rgb(219,187,188)
Ikzf3	Slc2a8	0.3202	rgb(219,186,187)
Tsc22d3	Slc30a2	1.1395	rgb(223,108,109)
Bcl11b	Slc30a4	0.33791	rgb(219,185,185)
Crem	Slc30a4	0.35814	rgb(219,183,183)
Egr2	Slc30a4	0.3372	rgb(219,185,185)
Maf	Slc30a4	-0.3562	rgb(178,193,224)
Satb1	Slc30a4	0.35603	rgb(219,183,183)
Sp4	Slc30a4	-0.2605	rgb(189,200,222)
Stat3	Slc30a4	0.32062	rgb(219,186,187)
Zfp36l2	Slc30a4	0.35378	rgb(219,183,184)
Atf6	Slc30a6	0.34269	rgb(219,184,185)
Lef1	Slc30a6	0.35609	rgb(219,183,183)
Nfatc2	Slc30a6	0.3338	rgb(219,185,185)
Hif1a	Slc30a9	0.35386	rgb(219,183,184)
Maf	Slc30a9	-0.33264	rgb(181,195,223)
Batf	Slc31a1	-0.3379	rgb(180,195,223)
Maf	Slc35a1	-0.35217	rgb(179,194,224)
Egr2	Slc35a3	0.35009	rgb(219,184,184)
Lef1	Slc35a3	0.35501	rgb(219,183,183)
Satb1	Slc35a3	0.35982	rgb(219,183,183)
Zfp36l2	Slc35a3	0.3475	rgb(219,184,184)
Ikzf3	Slc35a4	-0.33809	rgb(180,195,223)
Lef1	Slc35a4	0.31929	rgb(219,187,187)
Maf	Slc35a5	-0.32813	rgb(181,195,223)
Atf6	Slc35b1	0.34225	rgb(219,184,185)
Prkrir	Slc35b2	0.34606	rgb(219,184,184)
Sp4	Slc35b2	0.30292	rgb(219,188,188)
Ikzf3	Slc35d1	-0.32782	rgb(181,195,223)
Tsc22d3	Slc35d1	-0.87624	rgb(122,159,234)
Bcl11b	Slc35d2	-0.34996	rgb(179,194,224)
Id2	Slc35d2	0.3291	rgb(219,186,186)
Lef1	Slc35d2	-0.32523	rgb(182,196,223)
Prkrir	Slc35d2	-0.33948	rgb(180,195,223)
Rorc	Slc35d2	-0.34608	rgb(179,194,224)
Batf	Slc35d3	0.34661	rgb(219,184,184)
Bcl11b	Slc35d3	0.36082	rgb(219,183,183)
Crem	Slc35d3	0.35583	rgb(219,183,183)
Egr2	Slc35d3	0.35947	rgb(219,183,183)
Hif1a	Slc35d3	0.35895	rgb(219,183,183)
Ikzf3	Slc35d3	0.35079	rgb(219,183,184)
Irf4	Slc35d3	0.35899	rgb(219,183,183)
Maf	Slc35d3	-0.35751	rgb(178,193,224)
Satb1	Slc35d3	0.36071	rgb(219,183,183)
Zfp36l2	Slc35d3	0.36126	rgb(219,182,183)
Lef1	Slc35e1	0.31621	rgb(219,187,187)
Id2	Slc35e3	0.33788	rgb(219,185,185)
Batf	Slc35f2	-0.31748	rgb(183,196,223)
Ikzf3	Slc35f2	-0.33289	rgb(181,195,223)
Rorc	Slc35f2	0.3202	rgb(219,186,187)
Bcl11b	Slc35f5	-0.35987	rgb(178,193,224)
Ddit3	Slc35f5	-0.31815	rgb(182,196,223)
Egr2	Slc35f5	-0.33893	rgb(180,195,223)
Ikzf3	Slc35f5	0.34482	rgb(219,184,184)
Satb1	Slc35f5	-0.34222	rgb(180,194,224)
Zfp36l2	Slc35f5	-0.32281	rgb(182,196,223)
Lef1	Slc37a1	0.32661	rgb(219,186,186)
Fosl2	Slc37a4	0.34231	rgb(219,184,185)
Hif1a	Slc37a4	0.36164	rgb(219,182,183)
Ikzf3	Slc37a4	0.322	rgb(219,186,187)
Irf4	Slc37a4	0.34761	rgb(219,184,184)
Nfe2l2	Slc37a4	-0.36127	rgb(178,193,224)
Smarca4	Slc37a4	0.53978	rgb(220,165,166)
Stat3	Slc37a4	0.32656	rgb(219,186,186)
Atf6	Slc38a10	-0.33885	rgb(180,195,223)
Etv6	Slc38a10	-0.34563	rgb(179,194,224)
Lef1	Slc38a10	0.34318	rgb(219,184,185)
Tsc22d3	Slc38a10	0.56747	rgb(220,163,163)
Zeb1	Slc38a10	0.30659	rgb(219,188,188)
Smarca4	Slc38a2	0.27909	rgb(219,190,191)
Batf	Slc38a6	-0.34375	rgb(180,194,224)
